id,name,contact,location,categories,verified,stats,beenHere,venuePage,hereNow,referralId,venueChains,hasPerk,delivery
4bd339039854d13a2635fd4d,Kruger's Diamond Jewelers,{},"{'address': '722 congress Ave', 'crossStreet': '8th', 'lat': 30.26995307860936, 'lng': -97.74234304510723, 'labeledLatLngs': [{'label': 'display', 'lat': 30.26995307860936, 'lng': -97.74234304510723}, {'label': 'entrance', 'lat': 30.269778, 'lng': -97.742379}], 'distance': 307, 'postalCode': '78701', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['722 congress Ave (8th)', 'Austin, TX 78701', 'United States']}","[{'id': '4bf58dd8d48988d111951735', 'name': 'Jewelry Store', 'pluralName': 'Jewelry Stores', 'shortName': 'Jewelry', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/jewelry_', 'suffix': '.png'}, 'primary': True}]",True,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",{'id': '169062418'},"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
53d2e4fe498ecb061bd1992e,Rae Cosmetics,{},"{'address': '237 W 2nd St', 'crossStreet': 'La Vaca', 'lat': 30.264404, 'lng': -97.746222, 'labeledLatLngs': [{'label': 'display', 'lat': 30.264404, 'lng': -97.746222}, {'label': 'entrance', 'lat': 30.264796, 'lng': -97.746288}], 'distance': 491, 'postalCode': '78701', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['237 W 2nd St (La Vaca)', 'Austin, TX 78701', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",True,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",{'id': '427126994'},"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
512a4f36e4125c76886e6173,AT&T  —  Consumer Digital Experiences,{},"{'address': '909 Colorado St Fl 7', 'lat': 30.271757125854492, 'lng': -97.74241638183594, 'labeledLatLngs': [{'label': 'display', 'lat': 30.271757125854492, 'lng': -97.74241638183594}], 'distance': 430, 'postalCode': '78701', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['909 Colorado St Fl 7', 'Austin, TX 78701', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
4e06499d62e100e58168b6cb,Big Red Sun,{},"{'address': '1311 E Cesar Chavez St', 'crossStreet': 'Navasota', 'lat': 30.25907, 'lng': -97.730747, 'labeledLatLngs': [{'label': 'display', 'lat': 30.25907, 'lng': -97.730747}, {'label': 'entrance', 'lat': 30.259155, 'lng': -97.730728}], 'distance': 1758, 'postalCode': '78702', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['1311 E Cesar Chavez St (Navasota)', 'Austin, TX 78702', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
5a1c9082a5a3153c3bedf498,Bright Health,{},"{'address': '1135 W 6th St', 'lat': 30.272478000000003, 'lng': -97.757561, 'labeledLatLngs': [{'label': 'display', 'lat': 30.272478000000003, 'lng': -97.757561}, {'label': 'entrance', 'lat': 30.2727, 'lng': -97.757367}], 'distance': 1258, 'postalCode': '78703', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['1135 W 6th St', 'Austin, TX 78703', 'United States']}","[{'id': '58daa1558bbb0b01f18ec1f1', 'name': 'Insurance Office', 'pluralName': 'Insurance Offices', 'shortName': 'Insurance Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/financial_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
5817a1a738faf203b56e5757,Awake° Studios,{},"{'address': '501 N Interstate 35 Ste 111', 'crossStreet': '5th & I-35', 'lat': 30.264831, 'lng': -97.734249, 'labeledLatLngs': [{'label': 'display', 'lat': 30.264831, 'lng': -97.734249}], 'distance': 1139, 'postalCode': '78702', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['501 N Interstate 35 Ste 111 (5th & I-35)', 'Austin, TX 78702', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
49d926e6f964a5200a5e1fe3,Urbanspace Interiors,{},"{'address': '801 W 5th St Ste 100', 'crossStreet': 'West Avenue', 'lat': 30.269045000000002, 'lng': -97.75153, 'labeledLatLngs': [{'label': 'display', 'lat': 30.269045000000002, 'lng': -97.75153}, {'label': 'entrance', 'lat': 30.269268, 'lng': -97.75134}], 'distance': 608, 'postalCode': '78703', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['801 W 5th St Ste 100 (West Avenue)', 'Austin, TX 78703', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",True,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
4f71cbd9e4b0d1b3a44f1b54,Copy Services,{},"{'address': '1925 San Jacinto Blvd', 'lat': 30.280553817749023, 'lng': -97.73282623291016, 'labeledLatLngs': [{'label': 'display', 'lat': 30.280553817749023, 'lng': -97.73282623291016}], 'distance': 1774, 'postalCode': '78712', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['1925 San Jacinto Blvd', 'Austin, TX 78712', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
519aa171498e6e223908bcb1,TigerBolt Creative HQ,{},"{'lat': 30.267811, 'lng': -97.724941, 'labeledLatLngs': [{'label': 'display', 'lat': 30.267811, 'lng': -97.724941}], 'distance': 1951, 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['Austin, TX', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
4ffdb412e4b0cb68a22f2a65,Napkin Venture,{},"{'address': '640 S. Congress', 'lat': 30.255450041431622, 'lng': -97.74722189626857, 'labeledLatLngs': [{'label': 'display', 'lat': 30.255450041431622, 'lng': -97.74722189626857}], 'distance': 1491, 'postalCode': '78704', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['640 S. Congress', 'Austin, TX 78704', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
4f2a1e86e4b0da71051f4df5,DANG! Studios,{},"{'address': '812 W 12th St', 'lat': 30.2764835357666, 'lng': -97.74900817871094, 'labeledLatLngs': [{'label': 'entrance', 'lat': 30.27637, 'lng': -97.749214}, {'label': 'display', 'lat': 30.2764835357666, 'lng': -97.74900817871094}], 'distance': 936, 'postalCode': '78701', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['812 W 12th St', 'Austin, TX 78701', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
51a94792498ecb8337ee9344,creative mass,{},"{'lat': 30.265117977658107, 'lng': -97.73154157169562, 'labeledLatLngs': [{'label': 'display', 'lat': 30.265117977658107, 'lng': -97.73154157169562}], 'distance': 1374, 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['Austin, TX', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
5038c00de4b00554de33f6ba,Hack Studio,{},"{'address': '505 W Lynn St Ste B', 'lat': 30.274418, 'lng': -97.762763, 'labeledLatLngs': [{'label': 'display', 'lat': 30.274418, 'lng': -97.762763}, {'label': 'entrance', 'lat': 30.274431, 'lng': -97.762794}], 'distance': 1802, 'postalCode': '78703', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['505 W Lynn St Ste B', 'Austin, TX 78703', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
5207a67311d21d83d0608c58,Cadre LLC |  A Collaborative Design Studio,{},"{'lat': 30.276575, 'lng': -97.743698, 'labeledLatLngs': [{'label': 'display', 'lat': 30.276575, 'lng': -97.743698}], 'distance': 884, 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['Austin, TX', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
4f96edd4e4b0266a4fe3776f,Pixel Peach,{},"{'lat': 30.270267, 'lng': -97.75677, 'labeledLatLngs': [{'label': 'display', 'lat': 30.270267, 'lng': -97.75677}], 'distance': 1124, 'postalCode': '78703', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['Austin, TX 78703', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
4f5d80dfe4b02628c2f4e14e,Lincoln Design Studio,{},"{'address': '201 Brazos St', 'lat': 30.264177322387695, 'lng': -97.74251556396484, 'labeledLatLngs': [{'label': 'display', 'lat': 30.264177322387695, 'lng': -97.74251556396484}], 'distance': 569, 'postalCode': '78701', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['201 Brazos St', 'Austin, TX 78701', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
4beac19961aca593751b8400,PGi Studios,{},"{'address': '401 Congress Ave', 'lat': 30.266438970497536, 'lng': -97.7428490496442, 'labeledLatLngs': [{'label': 'display', 'lat': 30.266438970497536, 'lng': -97.7428490496442}], 'distance': 341, 'postalCode': '78701', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['401 Congress Ave', 'Austin, TX 78701', 'United States']}","[{'id': '4bf58dd8d48988d124941735', 'name': 'Office', 'pluralName': 'Offices', 'shortName': 'Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
51925128498e9546599f5785,Handsome,{},"{'address': '1000 E 6th St', 'crossStreet': 'at San Marcos St.', 'lat': 30.265158109949578, 'lng': -97.73224514069868, 'labeledLatLngs': [{'label': 'display', 'lat': 30.265158109949578, 'lng': -97.73224514069868}, {'label': 'entrance', 'lat': 30.265125, 'lng': -97.732304}], 'distance': 1308, 'postalCode': '78702', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['1000 E 6th St (at San Marcos St.)', 'Austin, TX 78702', 'United States']}","[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",True,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",{'id': '83498104'},"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895084,[],False,
5226214e11d292ad0fd9b9d1,Rosewood Primary School,{},"{'lat': 30.27787289564879, 'lng': -97.7412432282035, 'labeledLatLngs': [{'label': 'display', 'lat': 30.27787289564879, 'lng': -97.7412432282035}], 'distance': 1086, 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['Austin, TX', 'United States']}","[{'id': '4f4533814b9074f6e4fb0107', 'name': 'Nursery School', 'pluralName': 'Nursery Schools', 'shortName': 'Nursery School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895086,[],False,
4fb429abe4b03dfe9279cfe1,St. Luke Infant Care Center,{},"{'address': 'West Lynn', 'crossStreet': '13th Street', 'lat': 30.281570434570312, 'lng': -97.75916290283203, 'labeledLatLngs': [{'label': 'display', 'lat': 30.281570434570312, 'lng': -97.75916290283203}], 'distance': 1959, 'postalCode': '78703', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['West Lynn (13th Street)', 'Austin, TX 78703', 'United States']}","[{'id': '4f4533814b9074f6e4fb0107', 'name': 'Nursery School', 'pluralName': 'Nursery Schools', 'shortName': 'Nursery School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895086,[],False,
5087f18fe4b0ad20bddab022,Preschool,{},"{'lat': 30.275018533245635, 'lng': -97.74243679931313, 'labeledLatLngs': [{'label': 'display', 'lat': 30.275018533245635, 'lng': -97.74243679931313}], 'distance': 748, 'postalCode': '78701', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['Austin, TX 78701', 'United States']}","[{'id': '4f4533814b9074f6e4fb0107', 'name': 'Nursery School', 'pluralName': 'Nursery Schools', 'shortName': 'Nursery School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895086,[],False,
503b7362e4b0451d7df3372b,El Buen PAstor Child Care,{},"{'address': '1208 Willow St', 'lat': 30.259137, 'lng': -97.732208, 'labeledLatLngs': [{'label': 'display', 'lat': 30.259137, 'lng': -97.732208}, {'label': 'entrance', 'lat': 30.259073, 'lng': -97.732195}], 'distance': 1644, 'postalCode': '78702', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['1208 Willow St', 'Austin, TX 78702', 'United States']}","[{'id': '4f4533814b9074f6e4fb0107', 'name': 'Nursery School', 'pluralName': 'Nursery Schools', 'shortName': 'Nursery School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895086,[],False,
5759acfb498ec6474b092d34,The Martin House,{},"{'lat': 30.274393, 'lng': -97.760895, 'labeledLatLngs': [{'label': 'display', 'lat': 30.274393, 'lng': -97.760895}], 'distance': 1634, 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['Austin, TX', 'United States']}","[{'id': '52e81612bcbc57f1066b7a45', 'name': 'Preschool', 'pluralName': 'Preschools', 'shortName': 'Preschool', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895087,[],False,
4b0583fef964a520fd5822e3,Pease Elementary,{},"{'address': '1106 Rio Grande St', 'crossStreet': 'at 12th', 'lat': 30.274782003099872, 'lng': -97.74826702164712, 'labeledLatLngs': [{'label': 'display', 'lat': 30.274782003099872, 'lng': -97.74826702164712}, {'label': 'entrance', 'lat': 30.275235, 'lng': -97.747821}], 'distance': 734, 'postalCode': '78701', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['1106 Rio Grande St (at 12th)', 'Austin, TX 78701', 'United States']}","[{'id': '4f4533804b9074f6e4fb0105', 'name': 'Elementary School', 'pluralName': 'Elementary Schools', 'shortName': 'Elementary School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895089,[],False,
4bcc56d50687ef3bf505dfcc,Blackshear Elementary,{},"{'address': '1712 E 11th St', 'lat': 30.267073999999997, 'lng': -97.722031, 'labeledLatLngs': [{'label': 'display', 'lat': 30.267073999999997, 'lng': -97.722031}, {'label': 'entrance', 'lat': 30.266834, 'lng': -97.721937}], 'distance': 2236, 'postalCode': '78702', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['1712 E 11th St', 'Austin, TX 78702', 'United States']}","[{'id': '4f4533804b9074f6e4fb0105', 'name': 'Elementary School', 'pluralName': 'Elementary Schools', 'shortName': 'Elementary School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895089,[],False,
4bc4e394b492d13a10b9aa60,Sanchez Elementary,{},"{'address': '73 San Marcos St', 'crossStreet': 'at Haskell St', 'lat': 30.257885974432853, 'lng': -97.73521202484245, 'labeledLatLngs': [{'label': 'display', 'lat': 30.257885974432853, 'lng': -97.73521202484245}, {'label': 'entrance', 'lat': 30.258058, 'lng': -97.735401}], 'distance': 1543, 'postalCode': '78702', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['73 San Marcos St (at Haskell St)', 'Austin, TX 78702', 'United States']}","[{'id': '4f4533804b9074f6e4fb0105', 'name': 'Elementary School', 'pluralName': 'Elementary Schools', 'shortName': 'Elementary School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895089,[],False,
4b1d4f3ef964a520920e24e3,Mathews Elementary School,{},"{'address': '906 W Lynn St', 'crossStreet': 'at W 10th St', 'lat': 30.278495372719583, 'lng': -97.76129259928938, 'labeledLatLngs': [{'label': 'display', 'lat': 30.278495372719583, 'lng': -97.76129259928938}, {'label': 'entrance', 'lat': 30.278209, 'lng': -97.760789}], 'distance': 1889, 'postalCode': '78703', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['906 W Lynn St (at W 10th St)', 'Austin, TX 78703', 'United States']}","[{'id': '4f4533804b9074f6e4fb0105', 'name': 'Elementary School', 'pluralName': 'Elementary Schools', 'shortName': 'Elementary School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]",False,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895089,[],False,
4c082ba3bbc676b0e22046d5,Capital Factory,{},"{'address': '701 Brazos St', 'crossStreet': 'at 7th St', 'lat': 30.26904070016509, 'lng': -97.74050399652378, 'labeledLatLngs': [{'label': 'display', 'lat': 30.26904070016509, 'lng': -97.74050399652378}], 'distance': 453, 'postalCode': '78701', 'cc': 'US', 'city': 'Austin', 'state': 'TX', 'country': 'United States', 'formattedAddress': ['701 Brazos St (at 7th St)', 'Austin, TX 78701', 'United States']}","[{'id': '4bf58dd8d48988d125941735', 'name': 'Tech Startup', 'pluralName': 'Tech Startups', 'shortName': 'Tech Startup', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/technology_', 'suffix': '.png'}, 'primary': True}]",True,"{'tipCount': 0, 'usersCount': 0, 'checkinsCount': 0, 'visitsCount': 0}","{'count': 0, 'lastCheckinExpiredAt': 0, 'marked': False, 'unconfirmedCount': 0}",{'id': '45525916'},"{'count': 0, 'summary': 'Nobody here', 'groups': []}",v-1636895090,[],False,
